"Guid","AccountId","Amount","CloseDate","ContactId","Description","ForecastCategoryName","IsExcludedFromTerritory2Filter","LeadSource","Name","NextStep","Pricebook2Id","Probability","SBQQ__Contracted__c","SBQQ__CreateContractedPrices__c","SBQQ__OrderGroupID__c","SBQQ__Ordered__c","SBQQ__PrimaryQuote__c","SBQQ__QuotePricebookId__c","SBQQ__Renewal__c","StageName","Type","sbaa__ApprovalStatus__c","sbaa__ApprovalStep__c","sbaa__StepApproved__c","sbaa__SubmittedDate__c"
8455d2f2-4cfd-4ce4-af05-76f89b46091f,37fe4d88-c638-4fda-8b0e-3e9f13b59ec9,72395.0,2023-06-22,"#N/A","#N/A",Omitted,false,"#N/A",Devcast - Initial Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
84e20584-9c96-473a-b8d2-5689c6a9f5c4,56c3380d-3fef-4f9d-9a48-939666a8bddd,72395.0,2023-06-22,"#N/A","#N/A",Omitted,false,"#N/A",Twinder - Initial Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
85da3c37-2543-4e6a-ae46-eb3766bc6d90,97aecde5-9421-473e-906c-437c52c56134,100082.0,2024-03-10,"#N/A","#N/A",Pipeline,false,"#N/A",Skimia - Upsell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
86a0ec89-23ff-46e2-9464-9a4dfbca5a82,825361f4-c105-4124-bb1a-ad1f5b517b40,11550.0,2024-01-19,"#N/A","#N/A",Pipeline,false,"#N/A",Zoombox - Cross-sell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
872c2b1d-77ef-4577-8cba-a9b20a73a45f,eb1c9f9a-4f49-4898-9296-ed711df117a5,11250.0,2024-01-19,"#N/A","#N/A",Pipeline,false,"#N/A",Dabfeed - Cross-sell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
87773981-d835-4861-848e-df4fc5524588,059ae66a-ad74-4874-b3a7-319fa8e908cb,32395.00000002,2024-01-03,"#N/A","#N/A",Closed,false,"#N/A",Blognation - Secondary Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
87bb1f3d-153b-4b0b-99b7-06831a315a42,e5035626-d6ea-47fb-b481-e7d3b05fdda2,75000.0,2024-03-10,"#N/A","#N/A",Pipeline,false,"#N/A",Meembee - Upsell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
87e1de2a-fbf5-4a40-a72c-53a700234e0a,39fad5ac-005c-4b38-b741-e61c350cbc0c,72395.0,2024-01-20,"#N/A","#N/A",Pipeline,false,"#N/A",Quimm - SOW 1,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
883f7ebb-6388-4e07-bf3d-be77f6090663,d70e92b5-1314-48cf-ad52-6dcbd196a36b,34995.0,2023-09-24,"#N/A","#N/A",Pipeline,false,"#N/A",Myworks - Additional Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,60.0,false,false,"#N/A",false,"#N/A","#N/A",false,Id. Decision Makers,"#N/A","#N/A","#N/A",false,"#N/A"
885a3c60-846d-4934-a81f-ce24cfb4c08a,bdf0643c-3761-4db2-8dfe-5fdfb6df8e46,18050.0,2024-01-19,"#N/A","#N/A",Pipeline,false,"#N/A",Kwimbee - Cross-sell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
8867e0db-7f81-4e5f-af42-2f5e46d97142,a11cae1c-9354-4b45-aa15-d6cf715ad503,72395.0,2023-06-22,"#N/A","#N/A",Omitted,false,"#N/A",Buzzbean - Initial Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
88a151d3-a232-47e5-a07b-9b043fc0ae81,e3495959-4e93-4622-866a-e83e23362bb7,100082.0,2024-03-10,"#N/A","#N/A",Pipeline,false,"#N/A",Avaveo - Upsell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
88a6d133-036c-48f7-9128-e7ad372352ed,fe9c3252-f59e-4b0c-a3db-4b5c62ff2bf6,83690.0,2023-11-11,"#N/A","#N/A",Pipeline,false,"#N/A",Bluezoom - Initial Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
88e173a4-7e94-43d4-874e-154c7677e1f7,210a7e16-1f76-4a98-bdd4-88fc7c26bd8b,72395.0,2022-07-08,"#N/A","#N/A",Closed,false,"#N/A",Yakidoo - Additional Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8982c35d-7374-48de-88bc-49db678bce93,aba768c3-5818-4d00-82b8-2a6dcc5a5d03,72395.0,2023-06-22,"#N/A","#N/A",Omitted,false,"#N/A",Eidelr-Ashpool - Initial Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
89b9819a-21f4-495c-90a5-19595ed3e253,59ba3ded-5329-44b0-96f7-f241cb95306a,29995.0,2023-08-23,"#N/A","#N/A",Closed,false,"#N/A",Digitube - Additional Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
89d8e171-0841-4f2b-b955-8a44da7e495c,48bb91cb-bbd3-4002-bf9c-a6e73e543a67,29995.0,2023-08-23,"#N/A","#N/A",Closed,false,"#N/A",Pixonyx - Additional Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
89dff7de-fdc1-4dee-a771-f20d24350d44,f782f506-826c-47d4-95d2-69f4e289526c,75000.0,2024-03-10,"#N/A","#N/A",Pipeline,false,"#N/A",Ooba - Upsell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
8a1ba384-9d7e-4b8c-b4c8-1b83cd2b326b,d1eaeb22-9e06-4cb9-8bde-b69c1a0fbd67,72395.0,2023-06-07,"#N/A","#N/A",Omitted,false,"#N/A",Meejo - Initial Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
8a3798ab-e7a4-4f59-bb5c-8fce0268185d,eed55588-9c31-4925-b846-863cf35c1063,11250.0,2024-01-19,"#N/A","#N/A",Pipeline,false,"#N/A",Yozio - Cross-sell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
8b6e0a5d-1448-47c1-af61-43b3fb2994d4,3fa505dd-ce3a-4fa8-a546-8ac2c9a229a3,32395.00000002,2024-01-03,"#N/A","#N/A",Closed,false,"#N/A",Layo - Secondary Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8b883371-1949-419f-954b-8c34b7f50398,4aacc34c-f7ad-42a6-90a9-4fe5a81e0fe0,72395.0,2023-06-22,"#N/A","#N/A",Omitted,false,"#N/A",Babblestorm - Initial Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
8b8d3bb8-5aba-4ccb-9222-bd1fcb3dc66a,5a13c2ca-beb2-426c-985f-6a274133d212,72395.0,2024-01-05,"#N/A","#N/A",Pipeline,false,"#N/A",Tazz - SOW 2,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
8bdc2a76-58aa-4896-937b-bc0b46ceeaa3,b157fa96-86a1-4224-a504-35482ac07f1d,32395.00000002,2024-01-03,"#N/A","#N/A",Closed,false,"#N/A",Voomm - Secondary Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8bef290a-5a88-4542-b8d8-d5abeb120b38,91fdb1ec-b44c-4635-9a34-9a2107bc8496,72395.0,2023-06-22,"#N/A","#N/A",Omitted,false,"#N/A",Skyba - Initial Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
8bf91631-89c2-44a2-a636-cb315593305e,0ed6e1df-248d-4cdc-8dda-0832ddf03126,11250.0,2024-01-19,"#N/A","#N/A",Pipeline,false,"#N/A",Bluejam - Cross-sell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
8c082fe3-8b7e-4ea6-90ee-75647f8ebc82,d7a5ed64-a1da-45cf-a423-423142069699,72395.0,2023-06-22,"#N/A","#N/A",Omitted,false,"#N/A",Eazzy - Initial Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
8c727f78-f5e0-49e2-91d6-d6fe8ecd23ef,02790e5c-867a-4d60-b207-f5f0dfab9d1d,72395.0,2024-01-20,"#N/A","#N/A",Pipeline,false,"#N/A",Skyvu - SOW 3,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,70.0,false,false,"#N/A",false,"#N/A","#N/A",false,Perception Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
8d3b74c1-5115-44e1-b7bf-f32b5bdde7d6,02790e5c-867a-4d60-b207-f5f0dfab9d1d,53311.0,2023-11-08,41bf2eda-baa8-4c1d-9b53-4c4045082847,"Some people like putting there notes into these long description fields to describe the deal. This can be unruly in a grid and out-of-box Salesforce doesn't even allow Long Notes fields to be displayed in a grid.

.....",Pipeline,false,"#N/A",Skyvu - Additional Sale,Call to check on Quote,05d7fcab-5c52-4191-97cf-7373b91a6ed2,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
8d60487d-22a2-4386-8cbe-cc27fb802a22,72cca046-1b05-41ef-b852-1bba002295e4,32395.00000002,2023-11-05,"#N/A","#N/A",Closed,false,"#N/A",Topicware - Secondary Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8d69cf43-1c99-4758-a10a-62292417255f,37fe4d88-c638-4fda-8b0e-3e9f13b59ec9,32395.00000002,2024-01-03,"#N/A","#N/A",Closed,false,"#N/A",Devcast - Secondary Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8d9f7685-d728-4bcc-add3-76812e21ec5c,ceec5452-51ec-48bb-9e7c-ff0b394e1d6c,72395.0,2023-06-22,"#N/A","#N/A",Omitted,false,"#N/A",Dynabox - Initial Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
8dd96ef9-26af-4943-aafb-30cbc07e3994,0f6dd887-3a4f-47a1-a040-364591a7523c,11550.0,2024-01-19,"#N/A","#N/A",Pipeline,false,"#N/A",Browsedrive - Cross-sell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
8deedb68-818d-433b-b447-3853573abc6b,f148f58a-32e6-44eb-9767-49236c2d4945,11250.0,2024-01-19,"#N/A","#N/A",Pipeline,false,"#N/A",Mynte - Cross-sell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
8df9d370-bed7-4037-9107-4a08cd585833,1daa70ee-17c1-4ab3-8e9d-d6a3b26d0123,"#N/A",2031-11-08,"#N/A","#N/A",Pipeline,false,"#N/A",Fizzly Products,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
8dff647a-ab4e-43f5-82e8-2b93e34e2d66,657f8fc5-2246-4165-be09-327fa8331e71,11250.0,2024-01-19,"#N/A","#N/A",Pipeline,false,"#N/A",Edgepulse - Cross-sell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
8e57cb8f-1a01-4e43-9fe7-d689f258eff7,eae27594-399b-4f0a-8625-73a120c40b36,72395.0,2023-06-22,"#N/A","#N/A",Omitted,false,"#N/A",Fiveclub - Initial Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
8f42abc6-ce77-4f72-a953-221e3e266294,ceec5452-51ec-48bb-9e7c-ff0b394e1d6c,32395.00000002,2023-11-05,"#N/A","#N/A",Closed,false,"#N/A",Dynabox - Secondary Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8f603dc7-ea5c-48e0-8840-03548d7120cf,7c7bc51c-9d69-4f5b-8a33-31aa9a667e33,11550.0,2024-01-19,"#N/A","#N/A",Pipeline,false,"#N/A",Viva - Cross-sell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
8fd4ca27-de72-4116-aa17-e134a31be1c9,d98994db-7868-4884-9b0e-6cf91f2a4252,32395.00000002,2023-11-05,"#N/A","#N/A",Closed,false,"#N/A",Shuffletag - Secondary Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8fe172e4-3f6a-4ae6-8b80-4d8aaf30930f,354ac5a7-cc38-4061-9fb9-4f9910cc7349,39595.0,2024-01-05,"#N/A","#N/A",Pipeline,false,"#N/A",Yamia - SOW 1,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
90310a63-701e-407b-989d-52072b868a96,23ce3f5f-f599-49fc-b4f6-3e4cd0ab3809,32395.00000002,2024-01-03,"#N/A","#N/A",Closed,false,"#N/A",Roomm - Secondary Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
9043607b-81e3-418f-aafb-1df6d18ca323,02790e5c-867a-4d60-b207-f5f0dfab9d1d,58900.0,2024-02-07,"#N/A","#N/A",Pipeline,false,"#N/A",Skyvu - SOW 1,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
90c46131-db24-4d52-ad6f-0cb5989ec2c7,05ad14ed-a4b3-4b05-a662-ba90845e0c72,74395.0,2023-11-27,"#N/A","#N/A",Pipeline,false,"#N/A",Jaxworks - Initial Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
90edc412-dae0-401e-b762-08bcb985906f,014413e1-8589-40bc-baa7-3deb5db84c84,18050.0,2024-01-19,"#N/A","#N/A",Pipeline,false,"#N/A",Oodoo - Cross-sell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
910c0523-d295-4058-bed4-1644b68df531,91891bbd-a0e9-4bcd-9e1e-90a0c3004dea,34249.0,2024-02-05,"#N/A","#N/A",Closed,false,"#N/A",Camimbo - Additional Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
9110046d-5f67-493a-a2b7-2b8e49111e32,c3c0f12a-7588-4cba-af2b-079722120fea,72395.0,2023-06-22,"#N/A","#N/A",Omitted,false,"#N/A",Centimia - Initial Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
91151516-eb27-4ccc-a027-d3f855171caa,b05b6bb4-566d-448e-bbbb-bb5509b2aaac,32395.00000002,2024-01-03,"#N/A","#N/A",Closed,false,"#N/A",Jaxspan - Secondary Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
911c4440-ba22-40ee-af77-617fb58cf458,3fa505dd-ce3a-4fa8-a546-8ac2c9a229a3,100082.0,2024-03-10,"#N/A","#N/A",Pipeline,false,"#N/A",Layo - Upsell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
91385771-ee53-435d-b6f3-439e7a0506ff,a704cfb8-ce78-43a6-a1d4-e7823018c366,72395.0,2023-06-22,"#N/A","#N/A",Omitted,false,"#N/A",Livefish - Initial Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
913c4ef3-d32c-48f4-80e1-7e8d5d11f85c,d70e92b5-1314-48cf-ad52-6dcbd196a36b,32395.00000002,2023-12-21,"#N/A","#N/A",Closed,false,"#N/A",Myworks - Secondary Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
9165b47a-c24d-4bd7-8fc0-bfa690d3e82e,5a13c2ca-beb2-426c-985f-6a274133d212,32395.00000002,2024-01-03,"#N/A","#N/A",Closed,false,"#N/A",Tazz - Secondary Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
9172f4d8-56c0-4d1f-bb01-46e845428760,bdf0643c-3761-4db2-8dfe-5fdfb6df8e46,100082.0,2024-03-10,"#N/A","#N/A",Pipeline,false,"#N/A",Kwimbee - Upsell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
91c2db49-e5bc-4133-b66f-e48c6dfdd96a,1afb016a-8edf-4988-8457-82779bd705ec,73995.0,2024-01-11,"#N/A","#N/A",Pipeline,false,"#N/A",Lazzy - Initial Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
91c4c02d-39c3-4ae7-b174-c4d2cfe91be4,e4ac435f-5f4a-4cef-8d52-fdf60c82c495,11550.0,2024-01-19,"#N/A","#N/A",Pipeline,false,"#N/A",Eamia - Cross-sell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
9260f60b-76e9-4ae9-a5dd-fb414de51a87,aaa9ff9f-6446-4a83-be85-818c8fcdf793,32395.00000002,2023-11-05,"#N/A","#N/A",Closed,false,"#N/A",DabZ - Secondary Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
92b0a2bb-7e37-4eb4-9595-f349bc0c9635,0d1f1f93-e711-4989-a240-613696297c9c,34995.0,2023-11-08,"#N/A","#N/A",Pipeline,false,"#N/A",Rhynyx - Additional Sale,"#N/A","#N/A",90.0,false,false,"#N/A",false,"#N/A","#N/A",false,Negotiation/Review,"#N/A","#N/A","#N/A",false,"#N/A"
93a668a0-d80f-44d7-8385-271117baee29,fe9c3252-f59e-4b0c-a3db-4b5c62ff2bf6,32395.00000002,2024-01-03,"#N/A","#N/A",Closed,false,"#N/A",Bluezoom - Secondary Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
94742a2f-e72f-430e-b9c2-b6a867e1df96,7c5f00ab-853c-4b67-b451-06c22884cc76,34995.0,2023-11-08,"#N/A","#N/A",Pipeline,false,"#N/A",Edgeclub - Additional Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
94ccf501-52d5-4323-ac54-1a0e02659374,4fbe5dc7-ec35-4dfa-863b-d25a5cdd3599,31495.0,2023-10-07,"#N/A","#N/A",Pipeline,false,"#N/A",Noba - Additional Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
9521bf5b-dbec-482d-bc6e-7f44b5bb92f8,d98994db-7868-4884-9b0e-6cf91f2a4252,34995.0,2023-10-17,"#N/A","#N/A",Pipeline,false,"#N/A",Shuffletag - Additional Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
95e8ee26-b2f4-406f-b14a-2c1cb0a32c92,56c3380d-3fef-4f9d-9a48-939666a8bddd,18050.0,2024-01-19,"#N/A","#N/A",Pipeline,false,"#N/A",Twinder - Cross-sell-sell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
961ea484-de8e-418e-a202-b3c8fd7b1e66,3ccab815-d7e7-41f3-b4fd-2330a1d72ef4,11250.0,2024-01-19,"#N/A","#N/A",Pipeline,false,"#N/A",Skaboo - Cross-sell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
9624ff0d-2da6-45cc-9150-a33a416f69e2,d693046a-27e3-4da0-82cf-805c2c12cabc,32395.00000002,2024-01-03,"#N/A","#N/A",Closed,false,"#N/A",Oyoba - Secondary Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
962d1637-454e-4e3c-ad00-53614d774ce9,3ccab815-d7e7-41f3-b4fd-2330a1d72ef4,72395.0,2023-06-22,"#N/A","#N/A",Omitted,false,"#N/A",Skaboo - Initial Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
9677f724-cac8-426e-9d38-bf6087c9d085,eb1c9f9a-4f49-4898-9296-ed711df117a5,75000.0,2024-03-10,"#N/A","#N/A",Pipeline,false,"#N/A",Dabfeed - Upsell,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
968aaf3a-3ad2-42a7-88d7-4ec0451a05ce,2214be73-a2ef-4d40-9324-b63950d20651,29995.0,2023-08-17,"#N/A",Great customer and this deal is looking good,Pipeline,false,"#N/A",Zoovu - Additional Sale,prospect's spouse is married to vp at the competitor,05d7fcab-5c52-4191-97cf-7373b91a6ed2,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
96d3ec02-c984-48d5-b103-3b00bdaf3567,eed55588-9c31-4925-b846-863cf35c1063,32395.00000002,2024-01-03,"#N/A","#N/A",Closed,false,"#N/A",Yozio - Secondary Sale,"#N/A",05d7fcab-5c52-4191-97cf-7373b91a6ed2,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
